customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_band,Contract,PaymentMethod,InternetService,n_addon_services,MonthlyCharges,charge_tier,TotalCharges,Churn,churn_flag
7244-KXYZN,Female,false,false,false,24,13-24m,One year,Credit card (automatic),No,0,20.45,<$35,527.35,false,0
5226-NOZFC,Male,false,false,false,26,25-48m,Month-to-month,Electronic check,Fiber optic,2,85.75,$70-90,2146.5,false,0
2672-HUYVI,Female,false,false,false,6,00-06m,Month-to-month,Electronic check,Fiber optic,2,91.1,$90+,455.3,true,1
1400-WIVLL,Male,false,true,false,57,49-72m,Two year,Electronic check,Fiber optic,4,107.95,$90+,5969.85,false,0
7508-MYBOG,Male,false,true,false,14,13-24m,Month-to-month,Electronic check,Fiber optic,1,86.1,$70-90,1235.55,true,1
8148-NLEGT,Female,false,true,true,42,25-48m,Two year,Electronic check,No,0,22.95,<$35,1014.25,false,0
0148-DCDOS,Male,false,false,false,25,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,2,94.7,$90+,2362.1,true,1
8347-GDTMP,Female,false,true,false,64,49-72m,Two year,Credit card (automatic),No,0,19.45,<$35,1225.65,false,0
9992-RRAMN,Male,false,true,false,22,13-24m,Month-to-month,Electronic check,Fiber optic,1,85.1,$70-90,1873.7,true,1
6746-WAUWT,Male,false,false,false,19,13-24m,One year,Credit card (automatic),No,0,19.7,<$35,386.5,false,0
0310-MVLET,Female,false,true,true,61,49-72m,Month-to-month,Electronic check,Fiber optic,3,99.15,$90+,6010.05,true,1
0428-IKYCP,Male,false,true,false,22,13-24m,Month-to-month,Bank transfer (automatic),Fiber optic,2,87.0,$70-90,1850.65,false,0
4550-VBOFE,Male,true,true,false,70,49-72m,Month-to-month,Electronic check,Fiber optic,4,102.95,$90+,7101.5,true,1
2187-PKZAY,Male,false,false,false,12,07-12m,Month-to-month,Bank transfer (automatic),Fiber optic,1,79.95,$70-90,1043.4,false,0
4003-OCTMP,Female,false,true,false,31,25-48m,One year,Electronic check,DSL,3,64.0,$35-70,1910.75,false,0
6652-YFFJO,Female,false,false,false,11,07-12m,Month-to-month,Electronic check,DSL,2,64.9,$35-70,716.1,false,0
7225-IILWY,Male,false,true,true,68,49-72m,Two year,Mailed check,No,0,25.75,<$35,1686.15,false,0
5248-RPYWW,Female,true,true,true,72,49-72m,Two year,Bank transfer (automatic),DSL,6,90.15,$90+,6716.45,false,0
7923-IYJWY,Male,true,false,false,67,49-72m,Two year,Credit card (automatic),Fiber optic,6,116.1,$90+,7839.85,false,0
3170-GWYKC,Female,false,false,false,60,49-72m,Month-to-month,Bank transfer (automatic),Fiber optic,5,104.95,$90+,6236.75,false,0
5696-QURRL,Male,false,false,false,1,00-06m,Month-to-month,Mailed check,DSL,0,45.05,$35-70,45.05,true,1
7409-KIUTL,Female,true,false,true,1,00-06m,Month-to-month,Electronic check,Fiber optic,0,71.0,$70-90,71.0,true,1
9830-ECLEN,Male,false,true,true,58,49-72m,One year,Mailed check,DSL,4,50.0,$35-70,2919.85,false,0
1732-VHUBQ,Female,true,true,true,47,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,0,70.55,$70-90,3309.25,true,1
0495-RVCBF,Female,false,false,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,1,79.7,$70-90,79.7,true,1
2668-TZSPS,Male,false,false,false,1,00-06m,Month-to-month,Mailed check,No,0,20.45,<$35,20.45,false,0
7854-EDSSA,Male,false,false,false,22,13-24m,Month-to-month,Electronic check,DSL,2,59.0,$35-70,1254.7,true,1
8869-TORSS,Female,false,false,false,48,25-48m,One year,Credit card (automatic),DSL,3,60.35,$35-70,2896.4,true,1
7446-SFAOA,Female,false,true,false,37,25-48m,One year,Bank transfer (automatic),No,0,19.85,<$35,717.5,false,0
9522-ZSINC,Male,false,false,false,13,13-24m,One year,Electronic check,No,0,19.95,<$35,253.8,false,0
8234-GSZYK,Male,false,false,false,43,25-48m,Two year,Bank transfer (automatic),No,0,26.45,<$35,1110.05,false,0
6505-OZNPG,Female,false,false,false,6,00-06m,Two year,Mailed check,DSL,6,63.4,$35-70,348.8,false,0
6164-HAQTX,Male,false,false,false,71,49-72m,Two year,Bank transfer (automatic),DSL,5,53.95,$35-70,3888.65,false,0
0679-IDSTG,Female,true,true,true,1,00-06m,Month-to-month,Electronic check,Fiber optic,0,69.25,$35-70,69.25,true,1
7765-LWVVH,Female,false,true,true,72,49-72m,Two year,Electronic check,Fiber optic,3,95.1,$90+,6843.15,false,0
1658-TJVOA,Female,true,false,false,6,00-06m,Month-to-month,Electronic check,Fiber optic,1,74.1,$70-90,450.9,false,0
0953-LGOVU,Male,false,true,true,12,07-12m,Month-to-month,Mailed check,DSL,2,35.5,$35-70,432.25,false,0
2115-BFTIW,Male,false,false,false,25,25-48m,Month-to-month,Mailed check,Fiber optic,0,70.95,$70-90,1767.35,true,1
4692-NNQRU,Female,false,true,false,21,13-24m,One year,Electronic check,Fiber optic,2,79.2,$70-90,1742.45,false,0
7742-MYPGI,Female,false,true,true,6,00-06m,Month-to-month,Mailed check,DSL,1,48.8,$35-70,297.35,false,0
0611-DFXKO,Male,false,true,false,20,13-24m,Month-to-month,Mailed check,Fiber optic,2,89.0,$70-90,1820.45,true,1
7780-OTDSO,Male,false,true,false,18,13-24m,Month-to-month,Electronic check,Fiber optic,3,99.4,$90+,1742.95,true,1
9619-GSATL,Female,false,false,false,43,25-48m,One year,Electronic check,DSL,2,55.45,$35-70,2444.25,false,0
5622-UEJFI,Female,false,true,true,35,25-48m,Two year,Credit card (automatic),No,0,25.4,<$35,949.8,false,0
9747-DDZOS,Female,false,false,false,1,00-06m,Month-to-month,Bank transfer (automatic),Fiber optic,1,73.5,$70-90,73.5,true,1
0674-DGMAQ,Male,true,true,false,32,25-48m,Month-to-month,Electronic check,Fiber optic,3,93.5,$90+,2970.8,false,0
6203-HBZPA,Male,false,false,false,52,49-72m,Two year,Credit card (automatic),DSL,6,63.9,$35-70,3334.95,false,0
0484-FFVBJ,Male,false,false,false,32,25-48m,One year,Bank transfer (automatic),DSL,2,64.85,$35-70,2010.95,false,0
0301-FIDRB,Female,false,true,true,72,49-72m,Two year,Bank transfer (automatic),DSL,6,63.8,$35-70,4684.3,false,0
4139-JPIAM,Male,false,false,false,51,49-72m,Month-to-month,Credit card (automatic),DSL,3,44.45,$35-70,2181.55,false,0
2181-TIDSV,Male,false,true,true,68,49-72m,Two year,Bank transfer (automatic),No,0,19.95,<$35,1303.25,false,0
2761-XECQW,Male,true,true,false,8,07-12m,Month-to-month,Mailed check,DSL,3,43.35,$35-70,371.4,false,0
1936-CZAKF,Male,false,true,false,49,49-72m,Two year,Credit card (automatic),DSL,3,49.65,$35-70,2409.9,false,0
9453-PATOS,Female,false,true,false,72,49-72m,Two year,Mailed check,DSL,6,85.1,$70-90,6155.4,false,0
0564-JJHGS,Male,false,false,false,9,07-12m,Month-to-month,Electronic check,Fiber optic,2,95.5,$90+,829.1,true,1
3348-CFRNX,Female,false,true,false,28,25-48m,Month-to-month,Mailed check,Fiber optic,3,92.35,$90+,2602.9,true,1
4402-FTBXC,Male,false,false,false,54,49-72m,Month-to-month,Mailed check,Fiber optic,3,89.8,$70-90,4667.0,false,0
1428-GTBJJ,Male,false,false,false,11,07-12m,Month-to-month,Electronic check,Fiber optic,1,74.55,$70-90,824.75,true,1
2931-XIQBR,Female,false,true,true,50,49-72m,One year,Mailed check,Fiber optic,4,103.05,$90+,5153.5,false,0
0106-UGRDO,Female,false,true,false,69,49-72m,Two year,Electronic check,Fiber optic,6,116.0,$90+,8182.85,false,0
5542-TBBWB,Male,false,false,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,0,69.9,$35-70,69.9,false,0
1930-QPBVZ,Male,false,true,true,68,49-72m,Two year,Bank transfer (automatic),Fiber optic,4,95.1,$90+,6683.4,false,0
2606-PKWJB,Male,false,false,true,40,25-48m,One year,Mailed check,DSL,3,40.25,$35-70,1564.05,false,0
5322-ZSMZY,Male,false,true,true,31,25-48m,Two year,Mailed check,No,0,25.75,<$35,755.6,false,0
8059-UDZFY,Female,true,false,true,33,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,4,105.35,$90+,3465.05,false,0
7740-BTPUX,Male,true,true,false,55,49-72m,Two year,Electronic check,Fiber optic,5,113.6,$90+,6292.7,false,0
5220-AGAAX,Male,false,true,true,68,49-72m,Two year,Bank transfer (automatic),No,0,24.0,<$35,1664.3,false,0
0208-BPQEJ,Female,false,true,true,12,07-12m,Month-to-month,Bank transfer (automatic),No,0,19.4,<$35,198.1,false,0
9435-JMLSX,Male,false,true,false,71,49-72m,Two year,Bank transfer (automatic),DSL,6,86.1,$70-90,6045.9,false,0
3352-ALMCK,Male,false,false,false,40,25-48m,Month-to-month,Mailed check,Fiber optic,4,102.65,$90+,4108.15,false,0
5312-IRCFR,Female,false,true,true,64,49-72m,One year,Electronic check,Fiber optic,3,92.85,$90+,5980.75,false,0
5294-IMHHT,Male,false,true,false,53,49-72m,One year,Bank transfer (automatic),Fiber optic,3,97.75,$90+,5043.2,false,0
8802-UNOJF,Male,true,false,false,12,07-12m,Month-to-month,Mailed check,Fiber optic,3,83.8,$70-90,1029.75,true,1
6313-GIDIT,Male,true,false,false,53,49-72m,Month-to-month,Electronic check,DSL,4,54.45,$35-70,2854.55,true,1
6176-YJWAS,Male,false,true,false,72,49-72m,Two year,Credit card (automatic),Fiber optic,4,97.95,$90+,7114.25,false,0
5310-NOOVA,Male,false,false,false,46,25-48m,Two year,Electronic check,No,0,19.95,<$35,907.05,false,0
4526-EXKKN,Male,false,false,false,40,25-48m,Two year,Mailed check,No,0,24.6,<$35,973.95,false,0
5311-IHLEI,Male,false,false,false,12,07-12m,Month-to-month,Bank transfer (automatic),DSL,4,50.95,$35-70,605.75,false,0
3987-KQDDU,Male,false,false,false,9,07-12m,Month-to-month,Electronic check,Fiber optic,1,75.6,$70-90,661.55,false,0
3404-JNXAX,Female,false,true,true,51,49-72m,Month-to-month,Electronic check,Fiber optic,1,80.75,$70-90,4116.9,false,0
5131-PONJI,Male,false,true,true,49,49-72m,Month-to-month,Credit card (automatic),Fiber optic,3,90.4,$90+,4494.65,false,0
2845-AFFTX,Male,true,true,false,41,25-48m,Month-to-month,Electronic check,Fiber optic,3,99.8,$90+,4259.3,true,1
3489-VSFRD,Female,false,false,false,56,49-72m,One year,Credit card (automatic),DSL,3,60.25,$35-70,3282.75,false,0
3345-JHUEO,Male,false,false,false,4,00-06m,Month-to-month,Electronic check,No,0,20.2,<$35,55.7,false,0
5815-HGGHV,Male,false,true,false,20,13-24m,One year,Mailed check,DSL,3,64.15,$35-70,1274.45,false,0
5260-UMPWX,Female,false,true,true,26,25-48m,Month-to-month,Credit card (automatic),No,0,20.25,<$35,493.95,false,0
2249-YPRNG,Female,false,true,true,20,13-24m,Month-to-month,Bank transfer (automatic),Fiber optic,4,105.85,$90+,2239.65,true,1
7410-YTJIK,Female,false,false,false,7,07-12m,Month-to-month,Mailed check,Fiber optic,0,75.45,$70-90,480.75,true,1
4626-GYCZP,Male,false,false,false,7,07-12m,Month-to-month,Electronic check,Fiber optic,2,93.85,$90+,635.6,true,1
5649-RXQTV,Male,false,false,false,51,49-72m,Month-to-month,Electronic check,Fiber optic,4,99.0,$90+,5038.15,false,0
2674-MIAHT,Female,false,false,false,4,00-06m,Month-to-month,Mailed check,Fiber optic,1,80.3,$70-90,324.2,false,0
2576-HXMPA,Female,false,false,false,1,00-06m,Month-to-month,Credit card (automatic),No,0,19.55,<$35,19.55,false,0
7587-AOVVU,Male,false,true,true,27,25-48m,Month-to-month,Electronic check,Fiber optic,4,100.75,$90+,2793.55,false,0
5590-BYNII,Male,false,false,false,22,13-24m,Month-to-month,Electronic check,Fiber optic,3,100.75,$90+,2095.0,true,1
6898-MDLZW,Male,false,false,false,12,07-12m,Month-to-month,Mailed check,DSL,2,53.75,$35-70,648.65,false,0
3237-AJGEH,Female,false,true,true,3,00-06m,Month-to-month,Mailed check,DSL,1,31.0,<$35,95.05,true,1
4707-YNOQA,Female,false,true,true,34,25-48m,One year,Credit card (automatic),No,0,25.6,<$35,917.15,false,0
9357-UJRUN,Male,false,true,false,24,13-24m,One year,Electronic check,DSL,2,58.35,$35-70,1346.9,false,0
1591-NFNLQ,Male,false,false,false,51,49-72m,Month-to-month,Credit card (automatic),Fiber optic,1,80.0,$70-90,4242.35,true,1
8648-PFRMP,Female,true,false,false,14,13-24m,Month-to-month,Electronic check,DSL,2,46.35,$35-70,672.7,false,0
7663-CUXZB,Male,false,true,false,59,49-72m,Two year,Electronic check,Fiber optic,6,113.75,$90+,6561.25,false,0
0258-NOKBL,Male,false,false,false,3,00-06m,Month-to-month,Electronic check,Fiber optic,3,90.4,$90+,268.45,false,0
1163-VIPRI,Female,false,true,true,65,49-72m,Two year,Electronic check,Fiber optic,5,109.3,$90+,7337.55,false,0
2815-CPTUL,Male,true,false,false,5,00-06m,Month-to-month,Mailed check,Fiber optic,0,70.25,$70-90,331.9,true,1
9348-ROUAI,Female,false,true,true,59,49-72m,Two year,Credit card (automatic),DSL,6,90.3,$90+,5194.05,false,0
9443-JUBUO,Male,false,true,true,72,49-72m,Two year,Credit card (automatic),DSL,6,65.25,$35-70,4478.85,false,0
0596-BQCEQ,Female,false,true,true,62,49-72m,Month-to-month,Electronic check,Fiber optic,4,100.15,$90+,6283.3,true,1
1481-ZUWZA,Male,false,false,false,28,25-48m,Month-to-month,Credit card (automatic),Fiber optic,3,94.5,$90+,2659.4,true,1
3043-TYBNO,Male,false,false,false,3,00-06m,Month-to-month,Mailed check,DSL,2,60.65,$35-70,196.9,false,0
4830-FAXFM,Male,false,false,true,19,13-24m,Month-to-month,Credit card (automatic),No,0,24.1,<$35,439.2,false,0
5906-BFOZT,Male,false,false,false,1,00-06m,Month-to-month,Mailed check,No,0,19.5,<$35,19.5,false,0
2960-NKRSO,Male,false,false,false,24,13-24m,Month-to-month,Electronic check,Fiber optic,3,85.95,$70-90,2107.15,false,0
8996-ZROXE,Male,true,false,false,57,49-72m,One year,Electronic check,DSL,2,53.5,$35-70,3035.8,false,0
5598-IKHQQ,Female,false,false,false,72,49-72m,Two year,Credit card (automatic),No,0,25.45,<$35,1866.45,false,0
0397-ZXWQF,Male,false,false,false,67,49-72m,Two year,Bank transfer (automatic),No,0,20.5,<$35,1430.95,false,0
5266-PFRQK,Male,false,true,true,52,49-72m,One year,Credit card (automatic),No,0,20.85,<$35,1071.6,false,0
4674-HGNUA,Male,false,true,true,71,49-72m,Two year,Credit card (automatic),DSL,6,89.9,$70-90,6457.15,false,0
6765-MBQNU,Female,false,true,false,26,25-48m,One year,Mailed check,No,0,26.0,<$35,684.05,false,0
9786-IJYDL,Female,false,false,false,35,25-48m,Two year,Mailed check,Fiber optic,6,113.2,$90+,3914.05,false,0
1303-SRDOK,Female,false,true,true,55,49-72m,Two year,Credit card (automatic),Fiber optic,0,69.05,$35-70,3842.6,false,0
3769-MHZNV,Female,false,true,true,33,25-48m,Two year,Mailed check,No,0,20.1,<$35,670.35,false,0
6295-OSINB,Male,false,true,false,72,49-72m,Two year,Electronic check,Fiber optic,5,109.65,$90+,7880.25,false,0
3308-MHOOC,Male,false,false,true,1,00-06m,Month-to-month,Mailed check,No,0,19.2,<$35,19.2,false,0
2309-OSFEU,Male,false,false,false,10,07-12m,Month-to-month,Mailed check,DSL,1,33.9,<$35,298.45,true,1
2207-QPJED,Female,true,true,false,37,25-48m,Month-to-month,Electronic check,Fiber optic,3,90.0,$90+,3371.75,false,0
4177-JPDFU,Male,false,false,false,12,07-12m,Month-to-month,Mailed check,DSL,2,34.0,<$35,442.45,false,0
2239-CFOUJ,Male,false,true,true,1,00-06m,One year,Mailed check,No,0,20.4,<$35,20.4,false,0
8046-DNVTL,Male,false,true,false,62,49-72m,Two year,Credit card (automatic),DSL,3,38.6,$35-70,2345.55,false,0
2209-XADXF,Female,false,false,false,1,00-06m,Month-to-month,Bank transfer (automatic),DSL,0,25.25,<$35,25.25,false,0
6620-JDYNW,Female,false,false,false,18,13-24m,Month-to-month,Mailed check,DSL,2,60.6,$35-70,1156.35,false,0
1891-FZYSA,Male,true,true,false,69,49-72m,Month-to-month,Electronic check,Fiber optic,2,89.95,$70-90,6143.15,true,1
4770-UEZOX,Male,false,false,false,2,00-06m,Month-to-month,Electronic check,Fiber optic,1,74.75,$70-90,144.8,false,0
1038-RQOST,Male,false,true,true,19,13-24m,Month-to-month,Mailed check,No,0,20.6,<$35,414.95,false,0
7613-LLQFO,Male,false,false,false,12,07-12m,Month-to-month,Electronic check,Fiber optic,1,84.45,$70-90,1059.55,true,1
4568-TTZRT,Male,false,false,false,9,07-12m,Month-to-month,Mailed check,No,0,20.4,<$35,181.8,false,0
9513-DXHDA,Male,false,false,false,27,25-48m,One year,Electronic check,DSL,5,81.7,$70-90,2212.55,false,0
2640-PMGFL,Male,false,false,true,27,25-48m,Month-to-month,Electronic check,Fiber optic,1,79.5,$70-90,2180.55,true,1
3801-HMYNL,Male,false,true,true,1,00-06m,Month-to-month,Mailed check,Fiber optic,2,89.15,$70-90,89.15,true,1
0516-QREYC,Female,true,false,false,24,13-24m,Month-to-month,Mailed check,No,0,20.3,<$35,459.95,false,0
9685-WKZGT,Male,true,false,false,14,13-24m,Month-to-month,Electronic check,Fiber optic,0,74.95,$70-90,1036.75,true,1
6022-UGGSO,Female,true,false,false,32,25-48m,Month-to-month,Electronic check,Fiber optic,1,74.4,$70-90,2276.95,true,1
8084-OIVBS,Female,false,false,false,11,07-12m,One year,Mailed check,No,0,20.0,<$35,211.95,false,0
8896-BQTTI,Male,false,false,false,1,00-06m,Month-to-month,Mailed check,No,0,25.0,<$35,25.0,false,0
3865-QBWSJ,Male,true,false,true,38,25-48m,Month-to-month,Mailed check,Fiber optic,1,80.45,$70-90,3162.65,false,0
3352-RICWQ,Female,false,true,true,9,07-12m,Two year,Mailed check,No,0,19.75,<$35,210.65,false,0
2160-GPFXD,Male,false,true,true,54,49-72m,Two year,Credit card (automatic),DSL,3,65.65,$35-70,3566.7,false,0
2065-MMKGR,Female,false,false,false,29,25-48m,One year,Credit card (automatic),DSL,2,71.0,$70-90,2080.1,false,0
5857-TYBCJ,Male,true,true,false,44,25-48m,Month-to-month,Electronic check,Fiber optic,2,89.2,$70-90,4040.2,false,0
1498-NHTLT,Male,false,true,true,59,49-72m,Two year,Electronic check,DSL,6,86.75,$70-90,5186.0,false,0
4484-CGXFK,Female,false,false,false,3,00-06m,Month-to-month,Electronic check,DSL,1,55.3,$35-70,196.15,true,1
1402-PTHGN,Female,false,true,true,18,13-24m,One year,Mailed check,DSL,3,61.5,$35-70,1087.45,false,0
4176-RELJR,Male,true,false,false,67,49-72m,Two year,Credit card (automatic),No,0,25.1,<$35,1672.15,false,0
6214-EDAKZ,Female,false,true,true,22,13-24m,Month-to-month,Electronic check,DSL,2,55.15,$35-70,1206.05,true,1
5199-FPUSP,Male,false,false,true,33,25-48m,One year,Credit card (automatic),DSL,2,34.05,<$35,1113.95,false,0
6377-KSLXC,Male,false,false,false,5,00-06m,Month-to-month,Mailed check,No,0,19.95,<$35,107.05,false,0
1796-JANOW,Female,false,false,false,2,00-06m,Month-to-month,Mailed check,No,0,19.95,<$35,38.15,false,0
0238-WHBIQ,Male,false,true,true,72,49-72m,Two year,Credit card (automatic),DSL,6,89.7,$70-90,6339.3,false,0
8735-NBLWT,Male,false,false,true,9,07-12m,Month-to-month,Mailed check,No,0,20.4,<$35,184.1,false,0
6651-RLGGM,Male,false,true,true,67,49-72m,Two year,Mailed check,No,0,26.3,<$35,1688.9,false,0
6127-ISGTU,Female,false,true,false,16,13-24m,Month-to-month,Electronic check,Fiber optic,1,84.95,$70-90,1378.25,true,1
1614-JBEBI,Female,false,false,false,8,07-12m,Month-to-month,Mailed check,No,0,20.7,<$35,137.6,false,0
8740-XLHDR,Male,false,false,false,5,00-06m,Month-to-month,Mailed check,DSL,4,43.25,$35-70,219.0,true,1
1208-DNHLN,Male,false,true,true,23,13-24m,One year,Credit card (automatic),DSL,0,48.35,$35-70,1067.15,true,1
1761-AEZZR,Male,false,false,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,1,79.55,$70-90,79.55,true,1
3923-CSIHK,Female,true,true,false,50,49-72m,Month-to-month,Electronic check,Fiber optic,0,71.05,$70-90,3444.85,true,1
5696-EXCYS,Male,false,false,false,17,13-24m,Two year,Credit card (automatic),No,0,19.45,<$35,369.05,false,0
5795-KTGUD,Female,false,true,false,68,49-72m,Two year,Bank transfer (automatic),Fiber optic,5,110.8,$90+,7553.6,false,0
7120-RFMVS,Male,false,false,false,1,00-06m,Month-to-month,Electronic check,Fiber optic,1,84.5,$70-90,84.5,true,1
7924-GJZFI,Female,true,true,false,25,25-48m,Month-to-month,Electronic check,Fiber optic,0,69.3,$35-70,1813.1,false,0
4702-HDRKD,Male,false,false,false,67,49-72m,One year,Bank transfer (automatic),DSL,4,49.35,$35-70,3321.35,false,0
8512-WIWYV,Male,false,false,false,32,25-48m,One year,Credit card (automatic),No,0,20.35,<$35,707.5,false,0
5897-ZYEKH,Female,true,true,false,67,49-72m,One year,Electronic check,Fiber optic,4,105.6,$90+,7112.15,false,0
5456-ITGIC,Male,true,true,false,72,49-72m,Two year,Credit card (automatic),DSL,6,64.45,$35-70,4641.1,false,0
7317-GGVPB,Male,false,true,false,71,49-72m,Two year,Credit card (automatic),Fiber optic,5,108.6,$90+,7690.9,true,1
1406-PUQVY,Male,false,false,true,1,00-06m,Month-to-month,Electronic check,DSL,1,49.9,$35-70,49.9,false,0
1322-AGOQM,Male,false,false,false,46,25-48m,Month-to-month,Bank transfer (automatic),DSL,1,30.3,<$35,1380.1,true,1
3677-IYRBF,Female,true,false,false,2,00-06m,Month-to-month,Electronic check,DSL,1,30.4,<$35,78.65,true,1
5692-FPTAH,Female,false,false,false,1,00-06m,Month-to-month,Mailed check,DSL,0,45.4,$35-70,45.4,true,1
9114-AAFQH,Female,false,true,false,48,25-48m,One year,Electronic check,DSL,3,65.65,$35-70,3094.65,false,0
8715-KKTFG,Female,false,true,false,61,49-72m,One year,Bank transfer (automatic),Fiber optic,4,103.3,$90+,6518.35,false,0
1550-LOAHA,Female,false,true,false,32,25-48m,Month-to-month,Bank transfer (automatic),Fiber optic,2,84.15,$70-90,2585.95,true,1
1728-BQDMA,Female,false,false,false,2,00-06m,Month-to-month,Electronic check,DSL,0,44.45,$35-70,82.7,false,0
0268-QKIWO,Female,false,false,false,3,00-06m,Month-to-month,Electronic check,No,0,19.75,<$35,58.85,true,1
